,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Title,Child_elder,Age_bin,Pclass*Sex,Pclass*Embarked,Pclass*Title,Pclass*Child_elder,Pclass*Age_bin,Sex*Embarked,Sex*Title,Sex*Child_elder,Sex*Age_bin,Embarked*Title,Embarked*Child_elder,Embarked*Age_bin,Title*Child_elder,Title*Age_bin,Child_elder*Age_bin,Pclass*Pclass,Pclass*Age,Pclass+Age,Pclass-Age,Pclass*Fare,Pclass+Fare,Pclass-Fare,Pclass*Parch,Pclass+Parch,Pclass-Parch,Age-Pclass,Age*Age,Age*Fare,Age+Fare,Age-Fare,Age*Parch,Age+Parch,Age-Parch,Fare-Pclass,Fare-Age,Fare*Fare,Fare*Parch,Fare+Parch,Fare-Parch,Parch-Pclass,Parch-Age,Parch-Fare,Parch*Parch
681,1.0,1,0,27.0,0,0,76.7292,1,0,0,0,3,1,3,1,10,5,0,0,0,8,1,8,0,0,0,1,27.0,28.0,-26.0,76.7292,77.7292,-75.7292,0,1,1,26.0,729.0,2071.6884,103.7292,-49.729200000000006,0.0,27.0,27.0,75.7292,49.729200000000006,5887.3701326400005,0.0,76.7292,76.7292,-1,-27.0,-76.7292,0
682,0.0,3,0,20.0,0,0,9.225,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,60.0,23.0,-17.0,27.674999999999997,12.225,-6.225,0,3,3,17.0,400.0,184.5,29.225,10.775,0.0,20.0,20.0,6.225,-10.775,85.100625,0.0,9.225,9.225,-3,-20.0,-9.225,0
683,0.0,3,0,14.0,5,2,46.9,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,42.0,17.0,-11.0,140.7,49.9,-43.9,6,5,1,11.0,196.0,656.6,60.9,-32.9,28.0,16.0,12.0,43.9,32.9,2199.6099999999997,93.8,48.9,44.9,-1,-12.0,-44.9,4
684,0.0,2,0,60.0,1,1,39.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,120.0,62.0,-58.0,78.0,41.0,-37.0,2,3,1,58.0,3600.0,2340.0,99.0,21.0,60.0,61.0,59.0,37.0,-21.0,1521.0,39.0,40.0,38.0,-1,-59.0,-38.0,1
685,0.0,2,0,25.0,1,2,41.5792,1,0,0,0,5,4,8,3,11,5,0,0,0,8,1,8,0,0,0,4,50.0,27.0,-23.0,83.1584,43.5792,-39.5792,4,4,0,23.0,625.0,1039.48,66.5792,-16.5792,50.0,27.0,23.0,39.5792,16.5792,1728.82987264,83.1584,43.5792,39.5792,0,-23.0,-39.5792,4
686,0.0,3,0,14.0,4,1,39.6875,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,42.0,17.0,-11.0,119.0625,42.6875,-36.6875,3,4,2,11.0,196.0,555.625,53.6875,-25.6875,14.0,15.0,13.0,36.6875,25.6875,1575.09765625,39.6875,40.6875,38.6875,-2,-13.0,-38.6875,1
687,0.0,3,0,19.0,0,0,10.1708,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,30.5124,13.1708,-7.1708,0,3,3,16.0,361.0,193.2452,29.1708,8.8292,0.0,19.0,19.0,7.1708,-8.8292,103.44517264,0.0,10.1708,10.1708,-3,-19.0,-10.1708,0
688,0.0,3,0,18.0,0,0,7.7958,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,54.0,21.0,-15.0,23.3874,10.7958,-4.7958,0,3,3,15.0,324.0,140.3244,25.7958,10.2042,0.0,18.0,18.0,4.7958,-10.2042,60.77449764,0.0,7.7958,7.7958,-3,-18.0,-7.7958,0
689,1.0,1,1,15.0,0,1,211.3375,0,2,0,3,1,2,7,1,9,2,2,1,7,2,0,5,2,9,4,1,15.0,16.0,-14.0,211.3375,212.3375,-210.3375,1,2,0,14.0,225.0,3170.0625,226.3375,-196.3375,15.0,16.0,14.0,210.3375,196.3375,44663.53890625,211.3375,212.3375,210.3375,0,-14.0,-210.3375,1
690,1.0,1,0,31.0,1,0,57.0,0,0,0,2,3,2,3,1,2,0,0,0,4,0,0,2,0,4,2,1,31.0,32.0,-30.0,57.0,58.0,-56.0,0,1,1,30.0,961.0,1767.0,88.0,-26.0,0.0,31.0,31.0,56.0,26.0,3249.0,0.0,57.0,57.0,-1,-31.0,-57.0,0
691,1.0,3,1,4.0,0,1,13.4167,1,2,1,3,2,6,2,2,4,1,2,3,7,10,6,6,4,9,3,9,12.0,7.0,-1.0,40.2501,16.4167,-10.4167,3,4,2,1.0,16.0,53.6668,17.4167,-9.4167,4.0,5.0,3.0,10.4167,9.4167,180.00783889000002,13.4167,14.4167,12.4167,-2,-3.0,-12.4167,1
692,1.0,3,0,32.0,0,0,56.4958,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,96.0,35.0,-29.0,169.4874,59.4958,-53.4958,0,3,3,29.0,1024.0,1807.8656,88.4958,-24.495800000000003,0.0,32.0,32.0,53.4958,24.495800000000003,3191.7754176400003,0.0,56.4958,56.4958,-3,-32.0,-56.4958,0
693,0.0,3,0,25.0,0,0,7.225,1,0,0,0,0,6,0,0,0,5,0,0,0,8,1,8,0,0,0,9,75.0,28.0,-22.0,21.674999999999997,10.225,-4.225,0,3,3,22.0,625.0,180.625,32.225,17.775,0.0,25.0,25.0,4.225,-17.775,52.200624999999995,0.0,7.225,7.225,-3,-25.0,-7.225,0
694,0.0,1,0,60.0,0,0,26.55,0,10,0,1,3,2,19,1,1,0,10,0,5,24,0,4,15,21,1,1,60.0,61.0,-59.0,26.55,27.55,-25.55,0,1,1,59.0,3600.0,1593.0,86.55,33.45,0.0,60.0,60.0,25.55,-33.45,704.9025,0.0,26.55,26.55,-1,-60.0,-26.55,0
695,0.0,2,0,52.0,0,0,13.5,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,104.0,54.0,-50.0,27.0,15.5,-11.5,0,2,2,50.0,2704.0,702.0,65.5,38.5,0.0,52.0,52.0,11.5,-38.5,182.25,0.0,13.5,13.5,-2,-52.0,-13.5,0
696,0.0,3,0,44.0,0,0,8.05,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,132.0,47.0,-41.0,24.150000000000002,11.05,-5.050000000000001,0,3,3,41.0,1936.0,354.20000000000005,52.05,35.95,0.0,44.0,44.0,5.050000000000001,-35.95,64.80250000000001,0.0,8.05,8.05,-3,-44.0,-8.05,0
697,1.0,3,1,16.0,0,0,7.7333,2,2,0,3,2,3,2,0,4,4,2,1,7,7,2,7,2,9,4,9,48.0,19.0,-13.0,23.1999,10.7333,-4.7333,0,3,3,13.0,256.0,123.7328,23.7333,8.2667,0.0,16.0,16.0,4.7333,-8.2667,59.803928889999995,0.0,7.7333,7.7333,-3,-16.0,-7.7333,0
698,0.0,1,0,49.0,1,1,110.8833,1,0,0,1,3,1,3,1,1,5,0,0,5,8,1,1,0,5,1,1,49.0,50.0,-48.0,110.8833,111.8833,-109.8833,1,2,0,48.0,2401.0,5433.2817000000005,159.88330000000002,-61.883300000000006,49.0,50.0,48.0,109.8833,61.883300000000006,12295.106218890001,110.8833,111.8833,109.8833,0,-48.0,-109.8833,1
699,0.0,3,0,42.0,0,0,7.65,0,0,0,1,0,0,0,0,6,0,0,0,5,0,0,4,0,5,1,9,126.0,45.0,-39.0,22.950000000000003,10.65,-4.65,0,3,3,39.0,1764.0,321.3,49.65,34.35,0.0,42.0,42.0,4.65,-34.35,58.52250000000001,0.0,7.65,7.65,-3,-42.0,-7.65,0
700,1.0,1,1,18.0,1,0,227.525,1,1,0,3,1,1,1,1,9,1,1,1,7,1,1,6,1,8,4,1,18.0,19.0,-17.0,227.525,228.525,-226.525,0,1,1,17.0,324.0,4095.4500000000003,245.525,-209.525,0.0,18.0,18.0,226.525,209.525,51767.625625,0.0,227.525,227.525,-1,-18.0,-227.525,0
701,1.0,1,0,35.0,0,0,26.2875,0,0,0,2,3,2,3,1,2,0,0,0,4,0,0,2,0,4,2,1,35.0,36.0,-34.0,26.2875,27.2875,-25.2875,0,1,1,34.0,1225.0,920.0625,61.2875,8.712499999999999,0.0,35.0,35.0,25.2875,-8.712499999999999,691.0326562500001,0.0,26.2875,26.2875,-1,-35.0,-26.2875,0
702,0.0,3,1,18.0,0,1,14.4542,1,2,0,3,2,6,2,0,4,1,2,1,7,10,1,6,2,9,4,9,54.0,21.0,-15.0,43.3626,17.4542,-11.4542,3,4,2,15.0,324.0,260.17560000000003,32.4542,3.5458,18.0,19.0,17.0,11.4542,-3.5458,208.92389764,14.4542,15.4542,13.4542,-2,-17.0,-13.4542,1
703,0.0,3,0,25.0,0,0,7.7417,2,0,0,0,0,3,0,0,0,3,0,0,0,4,2,3,0,0,0,9,75.0,28.0,-22.0,23.225099999999998,10.7417,-4.7417,0,3,3,22.0,625.0,193.5425,32.7417,17.2583,0.0,25.0,25.0,4.7417,-17.2583,59.933918889999994,0.0,7.7417,7.7417,-3,-25.0,-7.7417,0
704,0.0,3,0,26.0,1,0,7.8542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78.0,29.0,-23.0,23.5626,10.854199999999999,-4.8542,0,3,3,23.0,676.0,204.20919999999998,33.8542,18.1458,0.0,26.0,26.0,4.8542,-18.1458,61.688457639999996,0.0,7.8542,7.8542,-3,-26.0,-7.8542,0
705,0.0,2,0,39.0,0,0,26.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,78.0,41.0,-37.0,52.0,28.0,-24.0,0,2,2,37.0,1521.0,1014.0,65.0,13.0,0.0,39.0,39.0,24.0,-13.0,676.0,0.0,26.0,26.0,-2,-39.0,-26.0,0
706,1.0,2,1,45.0,0,0,13.5,0,1,0,1,4,5,6,3,7,2,1,1,1,3,0,4,1,1,1,4,90.0,47.0,-43.0,27.0,15.5,-11.5,0,2,2,43.0,2025.0,607.5,58.5,31.5,0.0,45.0,45.0,11.5,-31.5,182.25,0.0,13.5,13.5,-2,-45.0,-13.5,0
707,1.0,1,0,42.0,0,0,26.2875,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,42.0,43.0,-41.0,26.2875,27.2875,-25.2875,0,1,1,41.0,1764.0,1104.075,68.2875,15.712499999999999,0.0,42.0,42.0,25.2875,-15.712499999999999,691.0326562500001,0.0,26.2875,26.2875,-1,-42.0,-26.2875,0
708,1.0,1,1,22.0,0,0,151.55,0,2,0,0,1,2,7,1,10,2,2,1,2,2,0,0,2,2,0,1,22.0,23.0,-21.0,151.55,152.55,-150.55,0,1,1,21.0,484.0,3334.1000000000004,173.55,-129.55,0.0,22.0,22.0,150.55,129.55,22967.402500000004,0.0,151.55,151.55,-1,-22.0,-151.55,0
709,1.0,3,0,6.0,1,1,15.2458,1,3,1,3,0,6,4,2,4,5,3,2,6,12,6,6,3,6,3,9,18.0,9.0,-3.0,45.737399999999994,18.2458,-12.2458,3,4,2,3.0,36.0,91.47479999999999,21.2458,-9.2458,6.0,7.0,5.0,12.2458,9.2458,232.43441763999996,15.2458,16.2458,14.2458,-2,-5.0,-14.2458,1
710,1.0,1,1,24.0,0,0,49.5042,1,7,0,0,1,1,16,1,10,1,7,1,2,17,1,8,11,16,0,1,24.0,25.0,-23.0,49.5042,50.5042,-48.5042,0,1,1,23.0,576.0,1188.1008,73.5042,-25.504199999999997,0.0,24.0,24.0,48.5042,25.504199999999997,2450.6658176399997,0.0,49.5042,49.5042,-1,-24.0,-49.5042,0
711,0.0,1,0,62.0,0,0,26.55,0,0,2,1,3,2,3,6,1,0,0,4,5,0,5,4,6,5,5,1,62.0,63.0,-61.0,26.55,27.55,-25.55,0,1,1,61.0,3844.0,1646.1000000000001,88.55,35.45,0.0,62.0,62.0,25.55,-35.45,704.9025,0.0,26.55,26.55,-1,-62.0,-26.55,0
712,1.0,1,0,48.0,1,0,52.0,0,0,0,1,3,2,3,1,1,0,0,0,5,0,0,4,0,5,1,1,48.0,49.0,-47.0,52.0,53.0,-51.0,0,1,1,47.0,2304.0,2496.0,100.0,-4.0,0.0,48.0,48.0,51.0,4.0,2704.0,0.0,52.0,52.0,-1,-48.0,-52.0,0
713,0.0,3,0,29.0,0,0,9.4833,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,87.0,32.0,-26.0,28.4499,12.4833,-6.4833,0,3,3,26.0,841.0,275.0157,38.4833,19.5167,0.0,29.0,29.0,6.4833,-19.5167,89.93297889,0.0,9.4833,9.4833,-3,-29.0,-9.4833,0
714,0.0,2,0,52.0,0,0,13.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,104.0,54.0,-50.0,26.0,15.0,-11.0,0,2,2,50.0,2704.0,676.0,65.0,39.0,0.0,52.0,52.0,11.0,-39.0,169.0,0.0,13.0,13.0,-2,-52.0,-13.0,0
715,0.0,3,0,19.0,0,0,7.65,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,22.950000000000003,10.65,-4.65,0,3,3,16.0,361.0,145.35,26.65,11.35,0.0,19.0,19.0,4.65,-11.35,58.52250000000001,0.0,7.65,7.65,-3,-19.0,-7.65,0
716,1.0,1,1,38.0,0,0,227.525,1,2,0,1,1,1,7,1,1,1,2,1,1,10,1,1,2,10,1,1,38.0,39.0,-37.0,227.525,228.525,-226.525,0,1,1,37.0,1444.0,8645.95,265.525,-189.525,0.0,38.0,38.0,226.525,189.525,51767.625625,0.0,227.525,227.525,-1,-38.0,-227.525,0
717,1.0,2,1,27.0,0,0,10.5,0,2,0,0,4,5,10,3,11,2,2,1,2,2,0,0,2,2,0,4,54.0,29.0,-25.0,21.0,12.5,-8.5,0,2,2,25.0,729.0,283.5,37.5,16.5,0.0,27.0,27.0,8.5,-16.5,110.25,0.0,10.5,10.5,-2,-27.0,-10.5,0
718,0.0,3,0,26.0,0,0,15.5,2,0,0,0,0,3,0,0,0,3,0,0,0,4,2,3,0,0,0,9,78.0,29.0,-23.0,46.5,18.5,-12.5,0,3,3,23.0,676.0,403.0,41.5,10.5,0.0,26.0,26.0,12.5,-10.5,240.25,0.0,15.5,15.5,-3,-26.0,-15.5,0
719,0.0,3,0,33.0,0,0,7.775,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,99.0,36.0,-30.0,23.325000000000003,10.775,-4.775,0,3,3,30.0,1089.0,256.575,40.775,25.225,0.0,33.0,33.0,4.775,-25.225,60.450625,0.0,7.775,7.775,-3,-33.0,-7.775,0
720,1.0,2,1,6.0,0,1,33.0,0,2,1,3,4,5,10,5,5,2,2,3,7,2,3,5,4,9,3,4,12.0,8.0,-4.0,66.0,35.0,-31.0,2,3,1,4.0,36.0,198.0,39.0,-27.0,6.0,7.0,5.0,31.0,27.0,1089.0,33.0,34.0,32.0,-1,-5.0,-32.0,1
721,0.0,3,0,17.0,1,0,7.0542,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,51.0,20.0,-14.0,21.162599999999998,10.0542,-4.0542,0,3,3,14.0,289.0,119.92139999999999,24.0542,9.9458,0.0,17.0,17.0,4.0542,-9.9458,49.76173764,0.0,7.0542,7.0542,-3,-17.0,-7.0542,0
722,0.0,2,0,34.0,0,0,13.0,0,0,0,2,5,5,8,3,8,0,0,0,4,0,0,2,0,4,2,4,68.0,36.0,-32.0,26.0,15.0,-11.0,0,2,2,32.0,1156.0,442.0,47.0,21.0,0.0,34.0,34.0,11.0,-21.0,169.0,0.0,13.0,13.0,-2,-34.0,-13.0,0
723,0.0,2,0,50.0,0,0,13.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,100.0,52.0,-48.0,26.0,15.0,-11.0,0,2,2,48.0,2500.0,650.0,63.0,37.0,0.0,50.0,50.0,11.0,-37.0,169.0,0.0,13.0,13.0,-2,-50.0,-13.0,0
724,1.0,1,0,27.0,1,0,53.1,0,0,0,0,3,2,3,1,10,0,0,0,0,0,0,0,0,0,0,1,27.0,28.0,-26.0,53.1,54.1,-52.1,0,1,1,26.0,729.0,1433.7,80.1,-26.1,0.0,27.0,27.0,52.1,26.1,2819.61,0.0,53.1,53.1,-1,-27.0,-53.1,0
725,0.0,3,0,20.0,0,0,8.6625,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,60.0,23.0,-17.0,25.987499999999997,11.6625,-5.6625,0,3,3,17.0,400.0,173.25,28.6625,11.3375,0.0,20.0,20.0,5.6625,-11.3375,75.03890625,0.0,8.6625,8.6625,-3,-20.0,-8.6625,0
726,1.0,2,1,30.0,3,0,21.0,0,1,0,2,4,5,6,3,8,2,1,1,3,3,0,2,1,3,2,4,60.0,32.0,-28.0,42.0,23.0,-19.0,0,2,2,28.0,900.0,630.0,51.0,9.0,0.0,30.0,30.0,19.0,-9.0,441.0,0.0,21.0,21.0,-2,-30.0,-21.0,0
727,1.0,3,1,16.0,0,0,7.7375,2,2,0,3,2,3,2,0,4,4,2,1,7,7,2,7,2,9,4,9,48.0,19.0,-13.0,23.2125,10.7375,-4.7375,0,3,3,13.0,256.0,123.8,23.7375,8.2625,0.0,16.0,16.0,4.7375,-8.2625,59.868906249999995,0.0,7.7375,7.7375,-3,-16.0,-7.7375,0
728,0.0,2,0,25.0,1,0,26.0,0,0,0,0,5,5,8,3,11,0,0,0,0,0,0,0,0,0,0,4,50.0,27.0,-23.0,52.0,28.0,-24.0,0,2,2,23.0,625.0,650.0,51.0,-1.0,0.0,25.0,25.0,24.0,1.0,676.0,0.0,26.0,26.0,-2,-25.0,-26.0,0
729,0.0,3,1,25.0,1,0,7.925,0,2,0,0,2,0,2,0,0,2,2,1,2,2,0,0,2,2,0,9,75.0,28.0,-22.0,23.775,10.925,-4.925,0,3,3,22.0,625.0,198.125,32.925,17.075,0.0,25.0,25.0,4.925,-17.075,62.805625,0.0,7.925,7.925,-3,-25.0,-7.925,0
730,1.0,1,1,29.0,0,0,211.3375,0,2,0,2,1,2,7,1,2,2,2,1,3,2,0,2,2,13,2,1,29.0,30.0,-28.0,211.3375,212.3375,-210.3375,0,1,1,28.0,841.0,6128.7875,240.3375,-182.3375,0.0,29.0,29.0,210.3375,182.3375,44663.53890625,0.0,211.3375,211.3375,-1,-29.0,-211.3375,0
731,0.0,3,0,11.0,0,0,18.7875,1,0,1,3,0,6,0,2,4,5,0,2,6,8,6,6,16,11,3,9,33.0,14.0,-8.0,56.362500000000004,21.7875,-15.787500000000001,0,3,3,8.0,121.0,206.66250000000002,29.7875,-7.787500000000001,0.0,11.0,11.0,15.787500000000001,7.787500000000001,352.97015625000006,0.0,18.7875,18.7875,-3,-11.0,-18.7875,0
732,0.0,2,0,49.0,0,0,0.0,0,0,0,1,5,5,8,3,7,0,0,0,5,0,0,4,0,5,1,4,98.0,51.0,-47.0,0.0,2.0,2.0,0,2,2,47.0,2401.0,0.0,49.0,49.0,0.0,49.0,49.0,-2.0,-49.0,0.0,0.0,0.0,0.0,-2,-49.0,0.0,0
733,0.0,2,0,23.0,0,0,13.0,0,0,0,0,5,5,8,3,11,0,0,0,0,0,0,0,0,0,0,4,46.0,25.0,-21.0,26.0,15.0,-11.0,0,2,2,21.0,529.0,299.0,36.0,10.0,0.0,23.0,23.0,11.0,-10.0,169.0,0.0,13.0,13.0,-2,-23.0,-13.0,0
734,0.0,2,0,23.0,0,0,13.0,0,0,0,0,5,5,8,3,11,0,0,0,0,0,0,0,0,0,0,4,46.0,25.0,-21.0,26.0,15.0,-11.0,0,2,2,21.0,529.0,299.0,36.0,10.0,0.0,23.0,23.0,11.0,-10.0,169.0,0.0,13.0,13.0,-2,-23.0,-13.0,0
735,0.0,3,0,28.5,0,0,16.1,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,85.5,31.5,-25.5,48.300000000000004,19.1,-13.100000000000001,0,3,3,25.5,812.25,458.85,44.6,12.399999999999999,0.0,28.5,28.5,13.100000000000001,-12.399999999999999,259.21000000000004,0.0,16.1,16.1,-3,-28.5,-16.1,0
736,0.0,3,1,48.0,1,3,34.375,0,1,0,1,2,0,5,0,6,2,1,1,1,3,0,4,1,1,1,9,144.0,51.0,-45.0,103.125,37.375,-31.375,9,6,0,45.0,2304.0,1650.0,82.375,13.625,144.0,51.0,45.0,31.375,-13.625,1181.640625,103.125,37.375,31.375,0,-45.0,-31.375,9
737,1.0,1,0,35.0,0,0,512.3292,1,0,0,2,3,1,3,1,2,5,0,0,4,8,1,9,0,4,2,1,35.0,36.0,-34.0,512.3292,513.3292,-511.3292,0,1,1,34.0,1225.0,17931.522,547.3292,-477.3292,0.0,35.0,35.0,511.3292,477.3292,262481.20917264,0.0,512.3292,512.3292,-1,-35.0,-512.3292,0
738,0.0,3,0,19.0,0,0,7.8958,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,23.6874,10.895800000000001,-4.8958,0,3,3,16.0,361.0,150.02020000000002,26.8958,11.104199999999999,0.0,19.0,19.0,4.8958,-11.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-19.0,-7.8958,0
739,0.0,3,0,19.0,0,0,7.8958,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,57.0,22.0,-16.0,23.6874,10.895800000000001,-4.8958,0,3,3,16.0,361.0,150.02020000000002,26.8958,11.104199999999999,0.0,19.0,19.0,4.8958,-11.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-19.0,-7.8958,0
740,1.0,1,0,80.0,0,0,30.0,0,0,2,1,3,2,3,6,1,0,0,4,5,0,5,4,6,5,5,1,80.0,81.0,-79.0,30.0,31.0,-29.0,0,1,1,79.0,6400.0,2400.0,110.0,50.0,0.0,80.0,80.0,29.0,-50.0,900.0,0.0,30.0,30.0,-1,-80.0,-30.0,0
741,0.0,1,0,36.0,1,0,78.85,0,0,0,2,3,2,3,1,2,0,0,0,4,0,0,2,0,4,2,1,36.0,37.0,-35.0,78.85,79.85,-77.85,0,1,1,35.0,1296.0,2838.6,114.85,-42.849999999999994,0.0,36.0,36.0,77.85,42.849999999999994,6217.322499999999,0.0,78.85,78.85,-1,-36.0,-78.85,0
742,1.0,1,1,21.0,2,2,262.375,1,2,0,3,1,1,7,1,9,1,2,1,7,10,1,6,2,9,4,1,21.0,22.0,-20.0,262.375,263.375,-261.375,2,3,-1,20.0,441.0,5509.875,283.375,-241.375,42.0,23.0,19.0,261.375,241.375,68840.640625,524.75,264.375,260.375,1,-19.0,-260.375,4
743,0.0,3,0,24.0,1,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72.0,27.0,-21.0,48.300000000000004,19.1,-13.100000000000001,0,3,3,21.0,576.0,386.40000000000003,40.1,7.899999999999999,0.0,24.0,24.0,13.100000000000001,-7.899999999999999,259.21000000000004,0.0,16.1,16.1,-3,-24.0,-16.1,0
744,1.0,3,0,31.0,0,0,7.925,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,93.0,34.0,-28.0,23.775,10.925,-4.925,0,3,3,28.0,961.0,245.67499999999998,38.925,23.075,0.0,31.0,31.0,4.925,-23.075,62.805625,0.0,7.925,7.925,-3,-31.0,-7.925,0
745,0.0,1,0,70.0,1,1,71.0,0,4,2,1,3,2,9,6,1,0,4,4,5,19,5,4,17,12,5,1,70.0,71.0,-69.0,71.0,72.0,-70.0,1,2,0,69.0,4900.0,4970.0,141.0,-1.0,70.0,71.0,69.0,70.0,1.0,5041.0,71.0,72.0,70.0,0,-69.0,-70.0,1
746,0.0,3,0,16.0,1,1,20.25,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,5,0,11,4,9,48.0,19.0,-13.0,60.75,23.25,-17.25,3,4,2,13.0,256.0,324.0,36.25,-4.25,16.0,17.0,15.0,17.25,4.25,410.0625,20.25,21.25,19.25,-2,-15.0,-19.25,1
747,1.0,2,1,30.0,0,0,13.0,0,2,0,2,4,5,10,3,8,2,2,1,3,2,0,2,2,13,2,4,60.0,32.0,-28.0,26.0,15.0,-11.0,0,2,2,28.0,900.0,390.0,43.0,17.0,0.0,30.0,30.0,11.0,-17.0,169.0,0.0,13.0,13.0,-2,-30.0,-13.0,0
748,0.0,1,0,19.0,1,0,53.1,0,0,0,3,3,2,3,1,9,0,0,0,6,0,0,5,0,11,4,1,19.0,20.0,-18.0,53.1,54.1,-52.1,0,1,1,18.0,361.0,1008.9,72.1,-34.1,0.0,19.0,19.0,52.1,34.1,2819.61,0.0,53.1,53.1,-1,-19.0,-53.1,0
749,0.0,3,0,31.0,0,0,7.75,2,0,0,2,0,3,0,0,3,3,0,0,4,4,2,12,0,4,2,9,93.0,34.0,-28.0,23.25,10.75,-4.75,0,3,3,28.0,961.0,240.25,38.75,23.25,0.0,31.0,31.0,4.75,-23.25,60.0625,0.0,7.75,7.75,-3,-31.0,-7.75,0
750,1.0,2,1,4.0,1,1,23.0,0,2,1,3,4,5,10,5,5,2,2,3,7,2,3,5,4,9,3,4,8.0,6.0,-2.0,46.0,25.0,-21.0,2,3,1,2.0,16.0,92.0,27.0,-19.0,4.0,5.0,3.0,21.0,19.0,529.0,23.0,24.0,22.0,-1,-3.0,-22.0,1
751,1.0,3,0,6.0,0,1,12.475,0,3,1,3,0,0,4,2,4,0,3,2,6,5,3,5,3,6,3,9,18.0,9.0,-3.0,37.425,15.475,-9.475,3,4,2,3.0,36.0,74.85,18.475,-6.475,6.0,7.0,5.0,9.475,6.475,155.62562499999999,12.475,13.475,11.475,-2,-5.0,-11.475,1
752,0.0,3,0,33.0,0,0,9.5,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,99.0,36.0,-30.0,28.5,12.5,-6.5,0,3,3,30.0,1089.0,313.5,42.5,23.5,0.0,33.0,33.0,6.5,-23.5,90.25,0.0,9.5,9.5,-3,-33.0,-9.5,0
753,0.0,3,0,23.0,0,0,7.8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,69.0,26.0,-20.0,23.6874,10.895800000000001,-4.8958,0,3,3,20.0,529.0,181.60340000000002,30.8958,15.104199999999999,0.0,23.0,23.0,4.8958,-15.104199999999999,62.34365764,0.0,7.8958,7.8958,-3,-23.0,-7.8958,0
754,1.0,2,1,48.0,1,2,65.0,0,1,0,1,4,5,6,3,7,2,1,1,1,3,0,4,1,1,1,4,96.0,50.0,-46.0,130.0,67.0,-63.0,4,4,0,46.0,2304.0,3120.0,113.0,-17.0,96.0,50.0,46.0,63.0,17.0,4225.0,130.0,67.0,63.0,0,-46.0,-63.0,4
755,1.0,2,0,0.67,1,1,14.5,0,3,1,3,5,5,11,5,5,0,3,2,6,5,3,5,3,6,3,4,1.34,2.67,1.33,29.0,16.5,-12.5,2,3,1,-1.33,0.4489000000000001,9.715,15.17,-13.83,0.67,1.67,-0.32999999999999996,12.5,13.83,210.25,14.5,15.5,13.5,-1,0.32999999999999996,-13.5,1
756,0.0,3,0,28.0,0,0,7.7958,0,0,0,2,0,0,0,0,3,0,0,0,4,0,0,2,0,4,2,9,84.0,31.0,-25.0,23.3874,10.7958,-4.7958,0,3,3,25.0,784.0,218.2824,35.7958,20.2042,0.0,28.0,28.0,4.7958,-20.2042,60.77449764,0.0,7.7958,7.7958,-3,-28.0,-7.7958,0
757,0.0,2,0,18.0,0,0,11.5,0,0,0,3,5,5,8,3,5,0,0,0,6,0,0,5,0,11,4,4,36.0,20.0,-16.0,23.0,13.5,-9.5,0,2,2,16.0,324.0,207.0,29.5,6.5,0.0,18.0,18.0,9.5,-6.5,132.25,0.0,11.5,11.5,-2,-18.0,-11.5,0
